n_pd,subsample_idx,seed,ccc,mae,r,wall_s
70,8,7,0.4884373740399157,8.293004331402328,0.5000259091243506,149.6
70,9,1337,0.49674788031369954,8.443896122423716,0.5188285171261644,150.5
70,9,7,0.36682269094326087,7.831525284062597,0.3955193410116092,152.3
70,9,42,0.4920658143223558,7.6570357208049815,0.5149592044327946,160.8
70,10,1337,0.4996019075820483,7.772808220540406,0.5316826243524185,151.2
70,10,42,0.6164956694606528,7.773348524851019,0.6220061306724081,163.8
70,10,7,0.4041459456851271,8.305755135858554,0.42293667976620813,155.4
70,11,1337,0.3004737771255509,9.278238732795943,0.3189132270863368,152.4
70,11,42,0.5863263213409649,7.277107980624185,0.6059749657104502,164.3
70,12,1337,0.402359551894107,8.811328130201927,0.428916236455473,147.1
70,11,7,0.3449952822765409,8.873166818703368,0.36207570784029974,156.6
70,12,42,0.5291607579710018,7.675399142903102,0.5664014268248675,156.1
70,12,7,0.45456405990110793,8.556398568099647,0.4681072516347447,154.9
70,13,42,0.5416634003135771,7.778796109027396,0.5544035742323128,154.5
70,13,1337,0.5126294815592755,7.351063330672314,0.5380086210530777,157.1
70,14,42,0.5816091199471554,8.007241146477211,0.596034281169091,152.9
70,13,7,0.4619908055495519,8.881277446296856,0.4752249325966379,161.3
70,14,1337,0.4166527206976059,8.383757703432895,0.44758250827459,154.9
70,14,7,0.46687055115725373,7.892350699024038,0.4890350943351034,154.9
70,15,1337,0.5503920486574517,7.846852340147797,0.5615061099565027,151.9
70,15,42,0.5041027655134623,7.6746828798367135,0.5324610171025219,165.9
70,15,7,0.3358169396993486,9.747153937929632,0.349285949415065,158.8
70,16,42,0.4423381246141953,7.794384194035229,0.46820370284482404,152.8
70,16,1337,0.4241809723930958,8.247193966238678,0.4468812699582134,148.5
70,16,7,0.51336654943117,7.365232066405577,0.533659657664286,152.6
70,17,1337,0.4262224941919628,8.801894091991308,0.4507437812243788,149.4
70,17,42,0.47708821470494606,7.526664594017479,0.5097865329129069,153.7
70,18,1337,0.38499204152291006,8.66800696923689,0.4042140430158217,152.9
70,18,42,0.48845956715493316,8.66877849541176,0.49913329219542296,156.7
70,17,7,0.35732258019187385,9.882578767732422,0.36490067389936015,164.8
70,18,7,0.43074365420750665,7.780601127545896,0.45022546258876306,154.9
70,19,42,0.3571564557537373,8.43963489546655,0.3804294119396215,156.2
70,19,1337,0.4696815894736783,7.878253429411365,0.5047950449373794,153.7
70,19,7,0.453173028449866,7.989981573796664,0.480535512807934,147.3
70,20,1337,0.4472866178354807,7.924166681075862,0.4721996077807029,144.6
70,20,42,0.5241266226232042,8.0354569898283,0.5476445598875984,150.6
70,21,42,0.5504520080721564,7.855413214364368,0.5615413236286473,158.6
70,20,7,0.483131797578884,8.541455507778863,0.4934038316031102,166.5
70,21,1337,0.4893945101299003,7.66312015934443,0.5156128662531655,145.9
70,21,7,0.4023701847568355,8.156465474898722,0.42600500318221884,157.8
70,22,7,0.37302743076887596,8.494445186987654,0.4007168118192121,149.0
70,22,42,0.45270556065595313,7.9873352518035645,0.49187226305349174,167.0
70,23,1337,0.46507190175127877,7.847733601866165,0.4899778823458799,150.7
70,22,1337,0.6571475909399604,7.155263537816347,0.6772494498118011,168.8
70,23,7,0.30025661972099044,8.933193457380517,0.3090678877482296,152.8
70,23,42,0.4984124807789931,7.1959502016488255,0.5368024382942977,156.7
70,24,42,0.5249317744193703,7.612111995920759,0.5451603319003931,155.2
70,24,1337,0.3406001791198032,8.560409815540343,0.3680511038639619,152.2
70,25,7,0.5084721172178921,8.517653631766589,0.5155355082406895,148.3
70,24,7,0.380956022520329,7.549245540739098,0.4147802167824036,157.0
70,25,42,0.5124745680998536,7.512163870433738,0.5268315822366425,155.2
70,25,1337,0.5335594159492202,8.373714317551304,0.5465157916460449,154.8
70,26,42,0.3246325229300522,8.92872890312779,0.3360791187113478,160.5
