sid,task,recording,i11ms_Lshank_AP_w2s_mean,i11ms_Lshank_AP_w2s_max,i11ms_Lshank_AP_w2s_p95,i11ms_Lshank_AP_w2s_count,i11ms_Lshank_AP_w4s_mean,i11ms_Lshank_AP_w4s_max,i11ms_Lshank_AP_w4s_p95,i11ms_Lshank_AP_w4s_count,i11ms_Lshank_AP_w8s_mean,i11ms_Lshank_AP_w8s_max,i11ms_Lshank_AP_w8s_p95,i11ms_Lshank_AP_w8s_count,i11ms_Rshank_AP_w2s_mean,i11ms_Rshank_AP_w2s_max,i11ms_Rshank_AP_w2s_p95,i11ms_Rshank_AP_w2s_count,i11ms_Rshank_AP_w4s_mean,i11ms_Rshank_AP_w4s_max,i11ms_Rshank_AP_w4s_p95,i11ms_Rshank_AP_w4s_count,i11ms_Rshank_AP_w8s_mean,i11ms_Rshank_AP_w8s_max,i11ms_Rshank_AP_w8s_p95,i11ms_Rshank_AP_w8s_count,i11ms_Lumbar_AP_w2s_mean,i11ms_Lumbar_AP_w2s_max,i11ms_Lumbar_AP_w2s_p95,i11ms_Lumbar_AP_w2s_count,i11ms_Lumbar_AP_w4s_mean,i11ms_Lumbar_AP_w4s_max,i11ms_Lumbar_AP_w4s_p95,i11ms_Lumbar_AP_w4s_count,i11ms_Lumbar_AP_w8s_mean,i11ms_Lumbar_AP_w8s_max,i11ms_Lumbar_AP_w8s_p95,i11ms_Lumbar_AP_w8s_count,i11ms_Lumbar_ML_w2s_mean,i11ms_Lumbar_ML_w2s_max,i11ms_Lumbar_ML_w2s_p95,i11ms_Lumbar_ML_w2s_count,i11ms_Lumbar_ML_w4s_mean,i11ms_Lumbar_ML_w4s_max,i11ms_Lumbar_ML_w4s_p95,i11ms_Lumbar_ML_w4s_count,i11ms_Lumbar_ML_w8s_mean,i11ms_Lumbar_ML_w8s_max,i11ms_Lumbar_ML_w8s_p95,i11ms_Lumbar_ML_w8s_count,i11ms_n_freeze_events,i11ms_total_freeze_s,i11ms_max_freeze_run_s,i11ms_mean_freeze_s,i11ms_wp_ent_mean,i11ms_wp_ent_max,i11ms_wp_ent_std,i11ms_full_stride_n,i11ms_full_stride_dur_cv,i11ms_full_stride_dur_p95,i11ms_full_stride_dur_iqr,i11ms_full_stride_amp_cv,i11ms_full_stride_amp_iqr,i11ms_t0_stride_n,i11ms_t0_stride_dur_cv,i11ms_t0_stride_dur_p95,i11ms_t0_stride_dur_iqr,i11ms_t0_stride_amp_cv,i11ms_t0_stride_amp_iqr,i11ms_t1_stride_n,i11ms_t1_stride_dur_cv,i11ms_t1_stride_dur_p95,i11ms_t1_stride_dur_iqr,i11ms_t1_stride_amp_cv,i11ms_t1_stride_amp_iqr,i11ms_t2_stride_n,i11ms_t2_stride_dur_cv,i11ms_t2_stride_dur_p95,i11ms_t2_stride_dur_iqr,i11ms_t2_stride_amp_cv,i11ms_t2_stride_amp_iqr
WPD011,SelfPace,WPD011_SelfPace,2.597837375058516,29.697377036950897,11.26519696404141,20.0,1.751890898258675,14.682914378891857,11.075470101314274,14.0,0.952242041750979,12.754099543368067,5.80625635854298,6.0,9.995104479244736,261.1976435159001,37.29049282232204,17.0,4.357200237749357,47.72104528350455,28.208787005741534,14.0,2.180576292749528,30.421698885126307,17.22772048961076,7.0,2.9818998184914256,28.237479719856537,15.466138280324161,23.0,2.4048320708875592,23.16620798008111,14.367499082963343,14.0,1.1292358919732213,9.967308666516077,8.874160962309045,7.0,1.828541076911284,10.772530122785216,4.717655224264616,28.0,2.015903253889474,5.438537955948338,3.8874734968821127,37.0,1.773482391955142,3.4647792862421167,2.88872236757383,20.0,5,39.0,14.5,7.8,1.455600152076668,1.8060631401056633,0.212963592854245,29.0,0.43764201926445684,2.0259999999999985,0.6600000000000001,0.3748754942199886,1.637508,13.0,0.5135960056073815,1.8359999999999994,1.02,1.3684438156346468,1.8507820000000001,12.0,0.5089883117047885,1.8934999999999995,0.8575,0.33336756930881317,1.7890687499999993,11.0,0.4750730723578232,1.98,0.54,0.2836231365520257,1.077102
WPD011,TUG,WPD011_TUG,16.072165348727655,238.69683536882937,90.65691465634761,50.0,7.345849065939861,104.3315628486313,48.510641590896995,38.0,2.089654428285007,36.79309044786344,14.199711221497171,16.0,5.496937264698651,51.657410210887036,22.877812695986794,41.0,3.8913852766683523,32.88829817838355,21.5677307730818,32.0,1.9750687846528112,21.22616966496086,17.218341835004594,14.0,1.1362023170222684,7.000834491619582,4.535270401969741,18.0,1.0977975415015404,5.248177555558119,3.8857759099131135,18.0,0.7917689481157799,3.8104974808917063,2.8316666539025612,8.0,2.6575105497908393,30.074978648812607,14.328437432216198,37.0,2.542169825708233,23.039145775289157,9.984795802340052,31.0,1.7101706404212573,10.156921964068959,7.664290403889243,10.0,7,51.5,14.0,7.357142857142857,0.9440258508708024,1.3267546055086863,0.3892633394653383,36.0,0.6218249999996442,2.7350000000000003,0.6975,0.6002058056859966,1.9238699999999997,7.0,0.44462583803556016,2.123999999999999,0.39,0.5032776914118868,0.9430240000000003,14.0,0.6247912035963883,2.8689999999999998,0.735,0.5730928743897498,1.9718457500000002,13.0,0.7326187981376091,2.631999999999996,0.51,0.6598798369916774,1.8355129999999997
WPD011,TandemGait,WPD011_TandemGait,3.3275997621684246,28.112265748399203,10.460477925504044,42.0,1.0853697257994142,6.404857551739334,5.3252592223874595,15.0,0.5872271949750975,4.567445023534977,1.5304739275450479,4.0,29.114239752388695,678.6563810458429,168.69141986821768,43.0,14.411840912516164,208.7108681011058,138.7122334628233,15.0,4.053221986649405,120.14833496773132,25.17982099855807,6.0,3.7376566845477583,72.76354078515645,12.197336309022058,32.0,2.4550851675806142,15.979443995482569,9.429981931141057,23.0,1.7785572560497376,10.538645115081554,6.978097774102897,10.0,3.11500264631102,50.814876439266826,12.316535884627964,22.0,2.7107928521467035,33.00742593673772,8.817714085087898,28.0,1.7242832023759191,13.678344652775339,2.944240836799601,7.0,2,48.5,33.5,24.25,1.1193171620555,1.2083908854487941,0.08907372339329411,30.0,1.1997377687978668,2.5855,0.9725000000000001,0.7258547703178548,1.1232265000000001,6.0,1.3142958133118439,8.415,0.7999999999999999,0.5882365821471556,0.62994375,12.0,0.5716667103257466,2.457,1.2825,0.5866204266842943,0.9401125000000001,9.0,0.5789441147681416,3.006,1.0999999999999999,0.835250800022915,1.610276
WPD017,HurriedPace,WPD017_HurriedPace,2.0273505883101386,12.874028532675755,8.690261577298077,14.0,1.852511855876069,11.88474035704563,8.952722909671769,11.0,0.9003244886539409,5.8160850168196685,2.03907772903876,3.0,2.089569529944125,8.952587723573425,7.679819363660145,19.0,1.6716643668925313,6.934169109236175,5.015887118819293,11.0,1.1536918456267111,4.669351286854595,1.2418234191493478,2.0,2.423539266833638,39.84189594596268,8.511531955755252,13.0,1.574537842370873,16.179507521337246,5.401172103094686,9.0,0.8572685840739621,6.234656042862396,1.965347151079379,3.0,3.385979811228522,32.62134320717643,9.219360941286592,36.0,2.505619095476886,8.859905490610409,6.092045504606977,35.0,1.931878115623799,3.21057506887288,3.1397364812677298,18.0,1,32.0,32.0,32.0,1.025357356786531,1.025357356786531,0.0,25.0,0.2738806182091268,1.2819999999999996,0.2300000000000001,0.3278820677364249,1.7795299999999998,,,,,,,11.0,0.2377986579672372,1.1400000000000001,0.24,0.36387571901058,2.2066405000000002,11.0,0.25119967770668666,1.2000000000000002,0.28,0.31846848556790724,1.5273534999999998
WPD017,SelfPace,WPD017_SelfPace,2.3613480770593123,42.24817850767002,10.661149638159554,19.0,2.217798585036965,30.305204126532566,13.11011366503098,18.0,1.2648597864743396,11.457556690382189,7.033998648616443,10.0,1.5273886607954368,17.938533358932396,3.912206622047662,18.0,1.1102376123054063,5.564507071875976,2.797611010520828,12.0,0.9854784031628605,2.7333794980196773,2.452580346052617,9.0,1.8507710397500665,11.89821591216318,6.909075526405053,24.0,1.5752200503782243,8.467416583916206,4.561962479204224,19.0,1.2246874010548114,4.551472018111095,3.802173580863447,10.0,1.8273179595954339,10.355667407125718,4.252943272842584,27.0,2.151491785042211,8.323934362913796,5.999888307961955,46.0,1.5908107032190049,3.7967049468430147,2.785366224463199,22.0,5,44.5,13.5,8.9,0.8007977350483916,0.9958796575729023,0.19578818007546323,35.0,0.2965633836586436,1.353,0.5850000000000001,0.3317460948379931,1.2283185000000003,3.0,0.020885962513915196,1.279,0.029999999999999805,0.08717691384067733,0.2856065000000001,17.0,0.3521311923812987,1.3399999999999999,0.59,0.37318385855433905,1.5355770000000004,15.0,0.2796036056500808,1.294,0.55,0.34832119172124754,1.0509054999999998
WPD017,TUG,WPD017_TUG,4.442385763354519,32.06916885109568,17.456669533305412,55.0,3.4613074464909577,29.0207876874739,14.603384236763915,44.0,1.1162401309143992,7.017003871665917,4.105874639195133,17.0,4.616905060358947,54.9806543914049,19.587404584748207,50.0,4.13998134914208,40.15992908479168,25.80086565660921,38.0,1.2343805142808826,5.055212870643647,3.761918684809339,12.0,1.457056656523306,9.393711971142059,3.885668554579493,19.0,1.3708906301210662,4.758744494877372,3.0455282885791606,16.0,1.1633758714709144,2.319624644523402,1.989289260696383,6.0,1.726328186573405,19.057691729260206,5.633205134962109,22.0,1.6190548961600817,10.828635548996807,5.543048994529392,19.0,1.1635313271150498,6.746516431667327,3.1683147792340227,9.0,7,52.5,13.5,7.5,0.7589918058977732,1.2463093311302496,0.2754733259675818,34.0,0.6049228008054596,1.8775,0.51,0.5566259192083594,1.9659787499999997,6.0,0.3768772666202943,1.9475,0.4075,0.6326563297058306,2.1324717500000006,14.0,0.8204878000224651,2.8454999999999986,0.4750000000000001,0.401065377132238,1.5541582499999995,12.0,0.3429121796795031,1.8015,0.44500000000000006,0.6634161738688256,2.1145825000000005
WPD017,TandemGait,WPD017_TandemGait,4.012658865401491,92.87373721122223,10.550285685081825,23.0,1.9303018460373296,11.693391648679867,7.319025433760079,15.0,1.1323849360082379,7.52455377961323,6.037550970645775,7.0,3.844849154343483,35.8038123295762,10.04443725840677,30.0,2.5500467702569343,12.684257308071754,10.880848665257668,18.0,1.4204484050664092,6.388201600117234,5.506339900731947,6.0,4.496192698202756,44.20309786668789,13.828449541829974,31.0,2.539905169247474,11.449896461180886,6.069918019643034,25.0,1.9324588503636835,7.889756072322177,4.774811078501464,14.0,2.2689233027376403,12.111142592038012,6.029667066454658,22.0,2.683122223416555,7.53225458972651,6.893761764236616,29.0,1.9945979070766262,3.929672864647492,3.664274604706495,21.0,3,30.5,18.0,10.166666666666666,0.8164464976058646,1.072456687633689,0.2631553428136518,25.0,0.5644667132863305,2.111999999999999,0.6399999999999999,0.7298814410225966,1.7910480000000002,4.0,0.8935928985701593,3.5999999999999988,1.33,0.8180311472132458,0.08298624999999998,10.0,0.38852793054187273,1.6789999999999996,0.51,0.4084274158069761,1.3083617500000002,7.0,0.37237752655806283,1.7149999999999999,0.575,0.4056330380547173,1.4347730000000003
WPD013,HurriedPace,WPD013_HurriedPace,1.1390434528683417,8.815321508129273,3.396614653990145,9.0,0.7733696998124028,4.257375722137513,1.936268525386249,4.0,0.6478758368785588,3.0348957479342036,0.9691801987020725,2.0,0.9485875884474492,6.205339553304715,2.1969690092099095,7.0,0.7273153951265569,4.1670241255083775,1.018479791859511,2.0,0.6402012542358269,0.8303963296484597,0.7952697371796776,0.0,1.8845233052702406,29.969360575157356,7.123719315980896,17.0,1.1906451238248186,11.72736648991918,6.157236571688639,11.0,0.4969070065070599,2.613655002568459,2.543875718497063,5.0,4.83154965286719,18.41615577287329,11.66776318434232,52.0,4.168368139169192,10.787022937233402,7.4983619830866015,56.0,4.136242222539032,6.067104929891699,5.7510568852429556,51.0,1,36.5,36.5,36.5,0.9709752494809861,0.9709752494809861,0.0,29.0,0.18555439476829386,1.03,0.06999999999999995,0.3441892348790323,1.373132,4.0,0.8699847035428872,4.231499999999999,1.03,0.5273612781894337,1.7318525,13.0,0.23461173219095063,1.1199999999999999,0.21999999999999997,0.3380969838164981,0.914282,11.0,0.1610526480192647,1.0,0.08500000000000008,0.32785643659568786,1.3612095
WPD013,SelfPace,WPD013_SelfPace,1.0320697191568124,14.089568779409978,3.3445240484294088,8.0,0.5583271954160972,3.8600714267132332,1.8310744371704994,4.0,0.3803651772040512,1.6671484838110737,0.5247664141237942,0.0,0.968210057295874,6.532710247666235,2.737942387162367,9.0,0.6247419802191226,3.860743319017685,1.2013916462762924,3.0,0.4718505521831711,0.9967247601057704,0.7079220815697597,0.0,1.6478635700834807,15.373086629704723,6.757499991026454,20.0,1.183747460952629,13.083481773224511,3.3323306712130574,9.0,0.5617494248799196,3.279143229329061,1.0317795362537594,3.0,6.593300058349872,20.526432717802965,15.652361601067984,67.0,5.522316976477785,12.074551986291455,10.662230137362522,73.0,5.127717418911273,10.780246848967867,8.338282231733624,71.0,1,45.5,45.5,45.5,0.95351323402243,0.95351323402243,0.0,30.0,0.23128541654359502,1.7014999999999996,0.1625000000000001,0.23290341496118686,0.5809760000000006,9.0,0.5136937556682147,2.8599999999999994,0.6299999999999999,0.8542159581762475,2.508681,13.0,0.34185190570727947,1.8359999999999996,0.17000000000000015,0.3737419768521428,1.299446,11.0,0.2386741042142784,1.7000000000000002,0.18500000000000005,0.17059092676060825,0.3897980000000003
WPD013,TUG,WPD013_TUG,6.873727854109631,107.97163875962269,37.062443474878975,44.0,5.013717768862639,45.22343088028667,28.26898467464701,30.0,1.7787715067156376,27.847202335378345,4.685787920660044,7.0,9.450131254070529,127.56370354484147,57.1779993622537,44.0,7.221955533064686,115.09600578940079,44.46769631782995,42.0,2.291768271065505,38.553394611009224,4.572425169310784,15.0,1.5665970787341,11.863239029746925,4.777232018231339,25.0,1.4258913884323894,21.506610537459856,4.299133349983922,15.0,0.7915975487751383,4.28544140776042,1.1083441302155779,4.0,3.436154994336999,20.69370262964471,9.00780237527328,64.0,2.9852269676552123,7.86295486062143,6.514455572932212,67.0,2.7928955032035745,5.405415758663642,4.61128236652715,77.0,1,57.0,57.0,57.0,0.7549704004694751,0.7549704004694751,0.0,33.0,0.4084108168022716,2.351999999999999,0.6000000000000001,0.46468888263140296,1.267396,7.0,0.3572580233819552,1.9869999999999997,0.45500000000000007,0.4043541042509109,0.9695674999999997,17.0,0.41516055661119083,1.8699999999999999,0.44999999999999996,0.7611084856167778,2.149559,11.0,0.23015384104043712,1.6,0.30499999999999994,0.44895626513270387,1.3327730000000002
WPD013,TandemGait,WPD013_TandemGait,1.8021018084800313,10.699315381128068,6.499766263318977,19.0,0.9976925013295421,5.188179861518768,3.1946999108954537,9.0,0.6478051325128247,2.150944499676601,2.000144439227308,3.0,2.374862495130071,22.43767282795872,14.609791891639121,16.0,1.2736706202282062,12.550838365008254,7.7014994629727775,7.0,0.41445997068944146,1.6521523273116654,0.5506244516452466,0.0,1.500765714673185,10.151278774475744,5.689395499490688,14.0,1.2035894454522296,7.412022518090414,5.362092407025969,7.0,0.6945648863917648,1.0640360795941362,0.9235018605706707,0.0,3.4294380952851227,30.404440222235696,10.375343355584237,31.0,2.9954739168682067,17.629639955357046,6.7236665799400885,34.0,2.6062497001118716,8.545528875248749,5.9396470471647405,32.0,2,33.5,31.0,16.75,0.4610082934934182,0.5732930349452927,0.11228474145187453,21.0,0.7084333326120927,2.09,0.6300000000000001,0.5969616692416353,1.27599,8.0,0.5518385222408942,2.567999999999999,0.6074999999999999,1.3367721134143227,0.46822725,9.0,0.25796617992678444,1.664,0.3999999999999999,0.5410494645801894,1.320832,7.0,0.4082482901565793,1.863,0.8800000000000001,0.6165302973772739,0.8478829999999999
WPD018,HurriedPace,WPD018_HurriedPace,0.5770223634378928,1.2439740006374214,1.1172648028622003,0.0,0.49807298163564107,0.8636215193439302,0.7403752996490142,0.0,0.47846451666510575,0.555435673743485,0.5408810096341228,0.0,0.8642171177081196,3.709235808891636,1.931611669753003,3.0,0.70235958378079,2.3629230516934436,2.030946445837708,3.0,0.5278285772104295,0.6432378953695446,0.57623192548192,0.0,0.34815028063445325,5.564427724453469,0.9572268228492185,1.0,0.2596478741569964,2.8132744920626993,0.6963846871797891,1.0,0.11026665594869209,0.156409165564652,0.14421794988138664,0.0,1.9629490784114902,6.044353236333294,5.095864851839348,25.0,1.469657047246039,3.439339950185711,2.8979372996000468,16.0,1.3782789634450179,1.8936679691381113,1.8006318891263495,0.0,4,24.0,10.0,6.0,1.0355381380190085,1.2806667576617112,0.18971066493736058,26.0,0.28152975629964216,1.0475,0.395,0.43046570008704454,1.2282167499999996,6.0,0.4417856239484198,2.2675,0.29500000000000004,0.6164241732290149,1.7479167500000004,9.0,0.2616214044657365,1.408,0.19000000000000006,0.3301863538292996,0.655449,9.0,0.2220187313652064,1.052,0.07000000000000006,0.3699248687374793,0.7807760000000004
WPD018,SelfPace,WPD018_SelfPace,0.5478606117547005,2.555174540263213,1.2220390239391636,2.0,0.41947848075768013,2.101867002988234,1.0411566609861238,2.0,0.30295575274687453,0.3891867960035172,0.3736469507455765,0.0,0.458231334617102,2.5038703706454926,1.237825815591702,1.0,0.31002530985233706,0.9387019600267501,0.6672434027932481,0.0,0.2688006067938082,0.36687284983605856,0.31146061041174256,0.0,0.4870023673687824,2.6723802741068914,1.0143307849934828,2.0,0.39973593115023354,1.2562362412763601,0.6283543733726327,0.0,0.36163113784048123,0.527289003281081,0.4685420881921227,0.0,1.8721559343325263,6.879079410084033,4.326358954711828,31.0,1.4858514318274938,3.7006064253201294,3.353678525449431,21.0,1.2713980351121295,2.5616551093009092,1.9257357377875384,3.0,4,32.0,15.0,8.0,0.8467928300856606,1.093851799187629,0.23808355040461104,28.0,0.22054107863935005,1.5154999999999998,0.29000000000000004,0.35414536998318896,0.31234925,6.0,0.22596014708664797,1.445,0.24250000000000005,0.16642717005503155,0.14941724999999995,10.0,0.16077363277756004,1.3855,0.24250000000000005,0.32293152536942377,0.31500725000000007,10.0,0.2589735653755651,1.3389999999999997,0.26249999999999996,0.3815066447867525,0.34745550000000014
WPD018,TUG,WPD018_TUG,2.4621210817092503,13.215756117792125,8.470537762035288,35.0,2.0208583174933787,11.498752637125635,9.413278174870792,29.0,1.0655569742475088,6.436796634607156,5.014135580663349,15.0,2.6844322527034032,17.618947058242735,10.397575988493966,43.0,1.9761523842807078,10.046073755677089,7.711680714118161,37.0,1.22909186972133,6.651540938339271,5.632965614079247,19.0,0.9032542275220906,9.482357479572483,2.457533790781381,9.0,0.8213115570038221,4.526426422859298,2.0979303504028692,6.0,0.6747952395563205,1.87362358940423,1.5337281344064808,0.0,1.230347022660923,6.728803422070048,4.296818921378237,25.0,1.0009142762928842,3.0731379392939275,2.5263639278517744,14.0,0.8828086033578142,2.0751362491997263,1.6118032834464064,1.0,6,52.0,14.5,8.666666666666666,0.6076981717361838,1.5812767675054986,0.4400654839961688,32.0,0.5091671195429363,2.336999999999999,0.3425,0.5374631814670868,1.10357475,6.0,0.34467770571489864,1.22,0.5249999999999999,0.732799201896565,1.07629025,14.0,0.4535046741635835,2.0924999999999994,0.37250000000000005,0.4871169081389862,1.13737625,12.0,0.5751930764783485,2.5034999999999985,0.32499999999999996,0.5400400011044276,1.6182294999999995
WPD018,TandemGait,WPD018_TandemGait,0.6120029563639304,6.250281763147737,1.3021563745680287,3.0,0.4058603647345319,1.6883074830617175,1.1428663937043735,0.0,0.3851992238403253,1.225062030046268,1.0820809292033189,0.0,1.2748180911576708,10.75573495294703,5.195667972333886,14.0,0.7750840156814307,8.922151871263836,1.772110510107027,3.0,0.520056866161107,1.3692696691008557,1.1165399235031213,0.0,0.9856979839593156,11.548173482463223,2.907409968408746,7.0,0.9351461974740001,4.163534422743172,2.9049788798687293,9.0,1.0447098799928587,2.348383702801664,2.0082763345029577,4.0,0.5084731188979306,4.417318101416198,1.4119808913616938,3.0,0.5085505907210838,1.7901423005975434,1.283163084453419,0.0,0.4614275191009561,0.9872993893360252,0.8574299876838514,0.0,7,24.0,8.0,3.4285714285714284,0.4612844881802575,0.8319130102667311,0.2089694127648392,38.0,0.514054512797236,1.9834999999999998,0.715,0.8763879569438973,0.8561247500000002,13.0,0.22623026077714786,1.3639999999999997,0.30999999999999994,0.707695340275272,0.08302600000000002,10.0,0.5715390361915764,2.4610000000000003,1.7249999999999999,0.5968929283864138,0.7077150000000001,12.0,0.42668126576813153,1.893,0.6025,0.39923239283108636,0.4610559999999999
WPD014,HurriedPace,WPD014_HurriedPace,1.534952151967476,13.318244617668359,6.134424710046088,12.0,1.4078804403085274,9.327703318543174,5.375717016862208,10.0,0.7903257771994195,4.9188152916339005,1.8913572286792393,2.0,1.0334142753250928,6.10225486743857,2.914011372302372,11.0,0.9420580161452633,4.99004016635925,3.3252562850970704,10.0,0.5614445569177716,2.9382667734811205,0.6906072821987338,2.0,1.8730678784687567,24.071051194568636,9.381632447467268,12.0,1.7182592763114626,13.61399417564734,11.696835667352735,8.0,0.2794907365139596,2.4617880231180953,0.5251533390899307,1.0,1.9253321181574323,13.377581453188386,6.347374762724215,19.0,2.194187090174562,18.748792354377656,10.16483748834184,13.0,0.913068153062966,1.316150646802472,1.180456348855981,0.0,4,25.5,12.5,6.375,0.7422658001871738,0.9472388484948079,0.18411660012671074,23.0,0.35441726891240577,1.4989999999999999,0.34999999999999987,0.3783745847065194,1.0006975000000002,4.0,1.125851617769821,7.001999999999997,1.8974999999999995,0.5180110754485356,1.4649414999999997,12.0,0.19958805289390188,1.18,0.2699999999999999,0.3244425607435035,0.8795459999999999,7.0,0.2112937997031197,1.5309999999999997,0.1349999999999998,0.15132907879482407,0.4754285000000005
WPD014,SelfPace,WPD014_SelfPace,1.9403921632343266,55.0675531123776,4.386116770394936,15.0,1.579242636282141,13.524792918258994,7.99474614500188,17.0,1.0827758631890838,8.546335016052419,6.139705300951308,9.0,1.634992073728983,37.932455774507915,4.551398540564121,14.0,1.13508941841007,10.167031045465068,4.287954790832459,13.0,0.7934663754216904,5.109278660548335,3.763728861865008,9.0,3.2542119469662194,93.20583308171287,8.539480129914192,23.0,3.052655966272325,41.815148090608744,16.464830719114214,17.0,2.5622065940067804,21.58764552885353,15.400510867027116,10.0,1.255463160626775,10.536169604001064,2.8865837564830352,13.0,1.3331876268758316,9.168447419921062,2.611933914963005,11.0,0.9835161947349479,2.8386107945309345,1.8883647083778141,3.0,5,31.0,16.0,6.2,0.6141293583308906,0.8122586558950975,0.19580828699379796,29.0,0.3550351324466161,1.6939999999999997,0.56,0.4047355961801793,1.3923320000000001,3.0,0.3247136877430245,1.43,0.42000000000000015,0.2564167710725189,0.5775095000000003,13.0,0.36538283836329827,1.6579999999999995,0.52,0.38851576246575054,0.9832610000000002,11.0,0.2979372031684171,1.7,0.3450000000000002,0.3706257413750054,1.014235
WPD014,TUG,WPD014_TUG,3.430209491842625,43.4678383926317,11.578882969024267,37.0,2.9304571944173676,56.583885586130116,7.672202258085899,31.0,0.9013168485182412,5.330901129188135,3.458096327435557,9.0,4.108800582703335,77.24807285891416,14.129001283645774,39.0,2.2262900980520204,21.966128174636708,10.41867314789238,33.0,0.9664094542228082,11.182832333866806,3.0329135172101442,11.0,1.2799158099770103,8.330357707493485,4.544175138314138,20.0,1.0491547253206046,5.0803396801619325,3.222973620044509,15.0,0.7067505304838287,3.046894792136634,1.1686428651593357,5.0,1.357652408871134,19.875416077879553,4.676607682555531,17.0,1.109270367658227,7.949141695047785,4.3776687078066665,13.0,0.7978035415094207,4.682310675403818,2.3003450854044947,7.0,7,46.0,9.5,6.571428571428571,0.6186314215599823,1.5553089969907739,0.4081057902169836,32.0,0.4413999778704663,2.4645,0.4175,0.5108040796330073,1.5779707499999998,6.0,0.20726295369918019,1.6375,0.2999999999999998,0.4179233704333617,1.24910925,14.0,0.4048811882744066,2.0534999999999997,0.3600000000000001,0.4367767483365834,1.2598115,8.0,0.24373442109309895,1.8455000000000001,0.46250000000000013,0.3215625604352737,1.3687595
WPD014,TandemGait,WPD014_TandemGait,1.550687948089662,10.794958175211626,5.142850458653387,26.0,1.0694438615627697,6.014160210024884,4.679695925431264,16.0,0.5661804657465449,4.4640638517275155,3.6862906397137785,6.0,0.7957259904263927,6.019853690396643,2.2597289045355167,7.0,0.7787706200683319,10.154699142714989,3.6973263652020254,7.0,0.37278134043339434,2.456253557246734,1.877127982583512,3.0,2.9855001520828788,24.604301420664747,14.154191777446572,30.0,2.394155699685427,21.26772953200458,9.852840151786003,18.0,1.543448675865529,8.680199904005605,6.042910235226954,7.0,1.6451895675627455,13.644767733535566,4.786798632080632,21.0,1.5047407476303498,7.93379127611383,4.577440626274473,14.0,1.1403403344474816,4.122191243880206,2.9291097072724743,8.0,6,35.5,10.5,5.916666666666667,0.5113436364555508,0.7708808881297804,0.17067678913501064,22.0,0.39459131563092487,2.303,0.7874999999999999,0.488518827429077,1.35430025,,,,,,,10.0,0.44941863207287175,2.2209999999999996,0.3174999999999999,0.5348534237731905,1.3648682499999998,9.0,0.36046597710177786,2.166,0.3600000000000001,0.4715919581844132,0.901924
WPD010,HurriedPace,WPD010_HurriedPace,2.0862425500921074,17.392599838943067,8.62585308357188,13.0,1.3528182916502216,11.067415569266725,3.9240090812072563,7.0,0.9840665442901448,3.850945855321922,2.125812922686115,5.0,1.539078796830894,14.124672780965964,3.8796996227603677,12.0,1.081857764092575,4.0828468419825725,2.8117133796662026,8.0,0.9082814425683249,3.214632015363736,1.7351999554242579,4.0,0.9475243889984991,8.059908384469113,3.2105649502630396,11.0,0.7421888108758169,4.360914978294053,2.8562105556128574,6.0,0.5071211914289754,4.406904107359259,1.315540430760993,1.0,6.4543115697942754,28.141634770696253,18.604868771693464,61.0,5.840844380347239,18.540793826686922,12.684581373554204,63.0,6.030529481752581,9.577269876673645,8.644704146509888,63.0,1,41.0,41.0,41.0,0.7266410501287831,0.7266410501287831,0.0,51.0,0.4360370814845953,1.505,0.4899999999999999,0.6174920369574824,2.8074680000000005,17.0,0.4570214934836699,1.2599999999999996,0.27,1.0974216776453805,2.8550869999999997,15.0,0.3727960534232152,1.3179999999999996,0.5599999999999998,0.33035931473805746,1.0653239999999995,17.0,0.4153500527117074,1.3379999999999999,0.1399999999999999,0.5304669268450233,2.496015
WPD010,SelfPace,WPD010_SelfPace,1.5634020738784864,13.189125205916781,5.057540455590617,19.0,1.180534694520869,6.692969867743781,3.5732698072873488,8.0,1.0556189606124402,6.9351292822839214,1.472805544635661,3.0,1.1823298556358512,6.183167309105165,2.668947745411676,11.0,0.932209600174597,4.478333238109088,2.3417699769578872,6.0,0.8005503846459743,2.9317238968189905,0.9828357506507994,3.0,1.737763136961747,9.95273375668181,4.833885616517276,26.0,1.3363099756237917,4.76340398461015,2.7579454379529547,19.0,1.1346962275202608,2.520889172326018,2.0437340256427357,6.0,9.461663141801054,50.568648059341854,27.35510185659719,69.0,8.348587437010647,26.283328174379477,18.468755906616536,79.0,8.050081930917619,17.54242612503252,15.491376223131063,83.0,1,53.0,53.0,53.0,0.7154788449693874,0.7154788449693874,0.0,49.0,0.32374249898374846,1.5079999999999998,0.5900000000000001,0.5938743393016056,2.518856,17.0,0.7365814164787589,2.0719999999999983,0.58,0.8299334966913683,2.724159,15.0,0.29545448129003493,1.3739999999999999,0.64,0.4174434595490857,1.7437204999999998,13.0,0.23980097397985622,1.6879999999999993,0.21999999999999997,0.31303051468024795,0.5615649999999999
